i,d
b,i,o,i,d
d,a,t,e,_,o,f,_,b,i,r,t,h
2035,D000267,1936-09-30
2036,D000401,1923-07-22
2037,E000064,1915-01-06
2038,E000184,1940-11-30
2039,E000186,1949-03-23
2040,E000218,1953-11-30
2041,F000437,1928-01-14
2042,F000128,1959-05-06
2043,F000141,1926-06-03
2044,F000239,1929-03-06
2045,F000268,1924-09-08
2046,F000270,1927-08-06
2047,G000025,1935-11-23
2048,G000236,1921-07-18
2049,G000240,1944-11-24
2050,G000349,1928-12-28
2051,G000371,1948-06-29
2052,H000096,1948-10-06
2053,H000514,1942-07-09
2054,H000652,1941-11-17
2055,H000670,1938-09-20
2056,H000912,1947-09-03
2057,H000930,1932-10-17
2058,H001018,1926-05-12
2059,J000120,1948-01-30
2060,K000088,1951-10-29
2061,K000262,1930-06-24
2062,K000312,1949-10-27
2063,K000328,1943-09-28
2064,K000333,1935-09-19
2065,L000098,1946-08-25
2066,L000045,1943-03-24
2067,L000225,1948-07-20
2068,L000267,1953-12-18
2069,L000295,1924-10-26
2070,L000381,1929-01-03
2071,L000420,1952-07-15
2072,M000015,1948-07-13
2073,M000100,1939-09-25
2074,M000129,1942-06-21
2075,M000236,1927-01-17
2076,M000291,1932-11-02
2077,M000306,1927-07-23
2078,M000342,1939-06-12
2079,M000398,1950-03-30
2080,M000566,1932-05-09
2081,M000692,1923-03-02
2082,M001025,1947-08-16
2083,M001088,1927-06-17
2084,N000009,1909-09-11
2085,N000016,1934-11-07
2086,P000009,1932-09-11
2087,P000047,1938-06-28
2088,P000215,1951-11-19
2089,P000328,1913-10-11
2090,R000072,1927-03-29
2091,R000243,1945-08-26
2092,R000458,1928-01-02
2093,R000481,1926-02-03
2094,S000056,1931-02-16
2095,S000066,1948-01-10
2096,S000119,1945-01-05
2097,S000294,1942-07-15
2098,S000332,1940-07-05
2099,S000477,1948-08-04
2100,S000596,1920-03-23
2101,S001075,1936-03-15
2102,S001113,1957-05-01
2103,S001115,1935-09-12
2104,S001139,1950-10-17
2105,U000017,1931-12-03
2106,V000006,1926-03-15
2107,W000177,1941-10-12
2108,W000326,1951-10-16
2109,W000428,1910-04-18
2110,D000209,1930-08-02
2111,A000355,1952-06-12
2112,A000356,1942-05-09
2113,B000078,1940-06-14
2114,B000318,1932-10-26
2115,B000431,1921-03-27
2116,B000576,1956-01-28
2117,B000817,1941-11-08
2118,B000897,1943-01-15
2119,B000993,1937-07-16
2120,B000997,1947-02-22
2121,B001063,1956-12-12
2122,C000269,1922-10-22
2123,C000312,1945-03-08
2124,C000385,1942-04-29
2125,C000523,1929-04-04
2126,C000621,1941-11-29
2127,C000633,1939-04-13
2128,C000634,1931-09-24
2129,C000737,1932-03-28
2130,C000903,1943-04-05
2131,D000435,1933-04-03
2132,E000174,1938-01-01
2133,F000110,1962-11-22
2134,F000111,1952-02-03
2135,F000187,1962-11-09
2136,F000261,1945-05-20
2137,F000348,1953-02-09
2138,F000351,1943-05-24
2139,F000387,1955-04-27
2140,F000426,1944-04-28
2141,G000134,1952-01-29
2142,G000153,1920-01-20
2143,G000333,1928-01-08
2144,G000367,1948-02-04
2145,G000524,1951-05-10
2146,H000151,1929-09-14
2147,H000390,1946-12-21
2148,H000452,1929-12-28
2149,H000707,1952-05-18
2150,J000033,1932-02-24
2151,J000187,1931-12-02
2152,K000146,1943-08-27
2153,L000119,1942-01-21
2154,L000305,1938-09-27
2155,L000431,1951-07-07
2156,M000019,1940-10-29
2157,M000207,1947-02-10
2158,M000684,1928-07-20
2159,M000794,1931-11-12
2160,M000865,1920-08-05
2161,M000926,1922-05-06
2162,M001054,1927-03-16
2163,M001130,1927-02-08
2164,O000108,1948-09-22
2165,P000152,1945-07-09
2166,P000259,1935-06-26
2167,Q000013,1916-01-11
2168,R000178,1952-01-08
2169,R000295,1939-06-26
2170,R000436,1939-08-10
2171,R000459,1938-10-10
2172,R000460,1921-07-22
2173,S000142,1940-07-30
2174,S000213,1941-08-05
2175,S001040,1937-05-12
2176,T000048,1965-11-23
2177,T000243,1928-07-16
2178,T000314,1958-01-28
2179,T000405,1957-05-28
2180,V000112,1931-04-04
2181,V000124,1921-06-22
2182,G000408,1958-06-05
2183,W000068,1942-12-23
2184,W000139,1951-01-07
2185,W000520,1937-10-30
2186,W000570,1933-06-01
2187,Z000004,1936-06-12
2188,Z000008,1944-08-16
2189,D000203,1927-09-22
2190,F000438,1945-03-22
2191,B000028,1941-07-09
2192,B000622,1935-02-16
2193,C000134,1934-05-05
2194,C000377,1963-02-20
2195,C001034,1942-08-24
2196,D000222,1935-11-24
2197,F000049,1929-03-25
2198,F000053,1942-10-11
2199,F000184,1945-01-30
2200,F000235,1928-12-03
2201,F000332,1947-04-22
2202,F000434,1936-10-13
2203,G000225,1943-06-17
2204,G000272,1916-05-03
2205,G000365,1942-07-08
2206,H000114,1931-04-20
2207,H000448,1930-04-11
2208,H000463,1921-10-18
2209,H001015,1949-08-11
2210,J000149,1943-09-30
2211,K000110,1952-09-24
2212,K000118,1936-07-10
2213,K000181,1939-03-27
2214,K000274,1953-01-16
2215,M000117,1932-11-03
2216,M000399,1931-09-29
2217,M000466,1950-07-26
2218,M000843,1958-03-27
2219,N000054,1954-02-27
2220,P000049,1960-12-29
2221,P000066,1949-10-31
2222,P000148,1954-04-29
2223,P000452,1945-10-30
2224,R000567,1955-01-28
2225,R000229,1947-11-15
2226,R000252,1950-09-05
2227,R000417,1932-09-04
2228,S000109,1936-01-25
2229,S000125,1947-03-18
2230,S000462,1943-02-22
2231,S000606,1941-03-30
2232,S000587,1950-07-16
2233,S000607,1931-06-16
2234,S000662,1949-09-16
2235,S000675,1930-08-14
2236,S000948,1925-02-23
2237,T000113,1945-10-02
2238,T000457,1942-08-19
2239,T000254,1902-12-05
2240,T000316,1930-01-27
2241,T000317,1951-08-27
2242,W000288,1944-07-21
2243,W000391,1953-11-06
2244,Y000013,1909-08-27
2245,A000215,1928-03-22
2246,B000179,1929-02-09
2247,B000229,1928-08-07
2248,B000556,1932-01-28
2249,B000780,1944-03-01
2250,B000918,1920-03-06
2251,C000077,1933-04-13
2252,C000100,1952-08-14
2253,C000107,1954-06-22
2254,C000345,1938-01-27
2255,C000488,1931-04-30
2256,C000722,1946-05-06
2257,C000813,1939-01-20
2258,D000046,1934-01-13
2259,D000064,1947-12-09
2260,D000312,1939-12-14
2261,D000373,1934-08-08
2262,E000286,1953-06-10
2263,E000282,1935-09-19
2264,F000442,1960-10-20
2265,F000257,1952-07-16
2266,F000328,1942-12-23
2267,F000349,1951-09-21
2268,G000120,1948-05-20
2269,G000291,1927-12-05
2270,G000352,1936-11-09
2271,H000605,1946-12-30
2272,H000725,1922-01-01
2273,K000016,1952-05-13
2274,K000270,1951-09-23
2275,K000357,1947-01-27
2276,L000155,1958-03-13
2277,L000371,1943-04-30
2278,M000206,1929-02-14
2279,M000350,1944-07-12
2280,M000481,1958-06-08
2281,M000669,1927-11-30
2282,M000795,1942-03-19
2283,M001085,1933-03-28
2284,N000102,1948-12-06
2285,P000005,1931-01-19
2286,P000171,1951-05-22
2287,P000326,1930-08-31
2288,P000444,1935-06-01
2289,R000386,1957-08-21
2290,V000087,1940-10-07
2291,W000315,1948-05-10
2292,W000654,1948-01-06
2293,M001141,1932-02-24
2294,A000121,1952-03-08
2295,A000217,1940-07-07
2296,B000081,1955-01-30
2297,B000134,1952-02-25
2298,B000169,1948-11-05
2299,B000177,1953-12-08
2300,B000400,1959-06-03
2301,B000518,1956-12-10
2302,B000619,1945-06-06
2303,B000644,1948-10-20
2304,B000996,1948-09-07
2305,B001126,1935-01-25
2306,C000052,1932-09-11
2307,C001043,1933-12-20
2308,C001040,1953-03-26
2309,C000494,1934-09-16
2310,C000503,1943-09-23
2311,C000670,1948-04-21
2312,C000735,1941-08-20
2313,C001042,1947-01-01
2314,C000846,1936-08-24
2315,D000596,1947-01-26
2316,D000294,1947-01-05
2317,E000093,1957-11-25
2318,F000439,1952-02-22
2319,G000041,1949-03-31
2320,G000121,1930-04-14
2321,G000212,1922-12-06
2322,G000547,1951-11-25
2323,H000074,1942-01-16
2324,H000172,1932-08-14
2325,H000615,1959-06-20
2326,H000621,1942-04-09
2327,H000789,1931-05-31
2328,H001014,1950-12-03
2329,J000072,1934-05-11
2330,K000359,1957-05-22
2331,L000556,1939-10-06
2332,L000096,1954-09-28
2333,L000521,1945-06-27
2334,M000090,1948-09-17
2335,M000212,1930-01-19
2336,M000628,1926-04-29
2337,M000720,1942-05-30
2338,M000797,1927-12-06
2339,M000834,1927-04-27
2340,M000941,1931-02-12
2341,P000584,1947-10-26
2342,R000258,1944-10-03
2343,R000281,1956-12-19
2344,R000385,1956-10-30
2345,R000465,1929-09-19
2346,S000059,1958-05-10
2347,S000064,1933-02-03
2348,S000094,1945-08-15
2349,S000106,1963-04-09
2350,S000112,1962-07-24
2351,S001147,1947-01-26
2352,S000394,1932-01-23
2353,S000453,1927-06-09
2354,S000463,1927-06-30
2355,S000718,1928-04-09
2356,S001044,1927-04-04
2357,T000253,1951-01-12
2358,T000350,1941-05-08
2359,U000014,1948-07-13
2360,W000194,1938-12-15
2361,W000210,1957-11-18
2362,B001237,1950-08-31
2363,T000024,1956-10-18
2364,A000359,1962-02-13
2365,A000109,1943-12-02
2366,B001238,1942-02-15
2367,B000104,1926-12-06
2368,B001241,1959-11-23
2369,B000403,1939-10-06
2370,B001249,1948-11-08
2371,C001044,1967-03-11
2372,C001057,1949-08-17
2373,C000640,1944-10-15
2374,C000653,1945-03-20
2375,C000858,1945-07-20
2376,C000873,1930-11-03
2377,D000275,1957-04-01
2378,D000601,1936-07-29
2379,D000407,1932-05-07
2380,D000424,1954-01-11
2381,D000549,1941-07-29
2382,F000441,1952-11-12
2383,F000392,1942-01-01
2384,G000132,1941-01-31
2385,G000336,1938-11-26
2386,G000439,1951-05-04
2387,H001028,1946-10-04
2388,H001031,1950-09-03
2389,H000814,1926-08-07
2390,J000286,1939-09-13
2391,J000110,1960-01-05
2392,K000259,1943-11-26
2393,L000342,1937-12-22
2394,L000558,1933-08-22
2395,M001145,1955-05-18
2396,M000249,1941-09-17
2397,M000316,1947-03-18
2398,M000477,1953-05-09
2399,N000051,1944-10-07
2400,O000164,1955-06-27
2401,Q000016,1951-04-13
2402,S000044,1952-09-29
2403,S001151,1941-04-06
2404,S001142,1952-05-25
2405,S000597,1934-11-05
2406,S000851,1938-10-26
2407,S000888,1923-11-18
2408,S001078,1964-09-10
2409,T000058,1943-06-14
2410,T000424,1946-02-06
2411,W000154,1927-02-18
2412,B001233,1955-12-26
2413,B001240,1948-09-22
2414,B000382,1933-09-18
2415,B000463,1930-07-16
2416,B000586,1936-09-28
2417,B000611,1939-03-06
2418,B000617,1954-01-02
2419,B001246,1952-10-20
2420,B000953,1956-09-12
2421,B001066,1931-10-23
2422,C001052,1962-02-24
2423,C000830,1952-10-16
2424,C000994,1941-12-08
2425,D000114,1957-10-11
2426,D000217,1947-04-08
2427,D000388,1944-05-27
2428,D000432,1942-05-14
2429,E000250,1951-08-04
2430,F000061,1953-03-02
2431,F000238,1954-09-08
2432,F000262,1970-05-11
2433,G000152,1944-12-16
2434,G000545,1960-06-01
2435,G000445,1947-02-14
2436,G000536,1951-03-20
2437,H001035,1957-04-05
2438,H001033,1962-04-04
2439,H000413,1958-07-12
2440,H000444,1935-04-18
2441,H000807,1961-06-19
2442,H001022,1924-04-18
2443,I000047,1950-02-11
2444,J000082,1936-11-29
2445,J000163,1935-01-05
2446,K000078,1936-09-26
2447,K000358,1957-04-11
2448,K000306,1942-06-28
2449,L000169,1942-10-15
2450,L000035,1960-09-30
2451,M001162,1946-10-23
2452,M000523,1955-03-17
2453,N000081,1954-07-05
2454,N000143,1948-01-22
2455,N000172,1960-06-27
2456,O000165,1937-02-23
2457,O000166,1942-05-03
2458,O000159,1936-06-28
2459,O000163,1944-02-11
2460,P000419,1961-01-08
2461,R000566,1947-04-29
2462,S000005,1938-02-28
2463,S001163,1955-03-02
2464,S001161,1937-11-15
2465,S000303,1939-04-19
2466,S001146,1941-03-05
2467,S001152,1943-02-11
2468,S001160,1945-12-17
2469,S000709,1930-02-12
2470,S001004,1941-08-04
2471,S001149,1955-08-09
2472,T000067,1941-01-23
2473,T000188,1941-12-06
2474,V000126,1936-07-15
2475,W000268,1947-07-22
2476,S001166,1953-06-22
2477,A000357,1945-04-16
2478,B000072,1948-05-22
2479,B001258,1955-08-02
2480,B001210,1917-11-20
2481,C000116,1950-10-20
2482,C000191,1938-07-08
2483,C001041,1947-10-26
2484,C000868,1947-08-22
2485,C000962,1946-11-30
2486,D000606,1959-11-06
2487,D000597,1950-06-29
2488,D000136,1949-01-05
2489,D000429,1950-10-30
2490,D000605,1949-11-20
2491,E000287,1959-11-29
2492,E000187,1956-06-20
2493,E000194,1958-03-25
2494,E000268,1937-02-15
2495,F000447,1958-05-21
2496,F000443,1970-06-22
2497,F000452,1960-10-31
2498,F000440,1965-03-09
2499,G000180,1946-04-15
2500,G000210,1939-02-01
2501,G000280,1946-10-17
2502,H000323,1942-01-02
2503,H001029,1945-08-14
2504,H000666,1936-10-17
2505,H000762,1939-04-04
2506,H000948,1958-05-22
2507,H000981,1948-05-31
2508,J000070,1947-03-14
2509,J000287,1971-06-10
2510,J000284,1949-09-10
2511,K000361,1964-09-05
2512,K000105,1932-02-22
2513,K000288,1933-11-28
2514,K000364,1943-04-19
2515,L000552,1945-12-06
2516,L000043,1945-02-14
2517,L000090,1928-02-01
2518,L000293,1946-09-14
2519,L000447,1941-10-09
2520,M001164,1956-08-15
2521,M000388,1949-09-18
2522,M000590,1947-09-16
2523,M000627,1956-12-30
2524,M000714,1938-09-07
2525,M001152,1949-01-27
2526,N000159,1941-07-27
2527,P000263,1938-12-25
2528,P000323,1963-08-10
2529,P000589,1955-05-16
2530,P000555,1951-07-29
2531,R000033,1946-05-06
2532,R000141,1924-12-03
2533,R000574,1958-06-11
2534,R000569,1950-09-03
2535,S001167,1954-02-17
2536,S000097,1943-01-22
2537,S001144,1945-10-18
2538,T000458,1945-12-20
2539,T000162,1933-02-17
2540,W000099,1947-06-19
2541,W000267,1953-08-31
2542,W000273,1957-07-07
2543,W000789,1960-12-30
2544,W000784,1951-09-10
2545,C001073,1964-01-17
2546,A000014,1938-06-26
2547,A000364,1959-08-23
2548,A000363,1959-06-11
2549,B001229,1956-03-07
2550,B001239,1961-02-14
2551,B001253,1962-01-22
2552,B000420,1942-08-27
2553,B000444,1942-11-20
2554,B001263,1969-10-05
2555,B000657,1946-08-01
2556,B000716,1945-06-06
2557,B001264,1952-07-21
2558,B001235,1935-12-20
2559,B001247,1943-10-05
2560,B001203,1958-11-26
2561,C001079,1967-03-13
2562,C001065,1959-03-02
2563,C000243,1939-07-02
2564,C001074,1958-03-29
2565,D000608,1957-12-10
2566,D000602,1967-10-09
2567,D000599,1943-09-13
2568,D000168,1942-08-25
2569,D000210,1941-07-18
2570,D000299,1954-08-13
2571,D000609,1966-06-24
2572,E000063,1951-11-24
2573,E000092,1934-02-06
2574,E000289,1958-09-11
2575,E000226,1941-08-07
2576,F000453,1954-12-09
2577,G000309,1949-01-24
2578,G000557,1942-08-06
2579,H001039,1948-07-23
2580,H001044,1958-03-01
2581,H001040,1949-02-21
2582,H001037,1970-12-03
2583,H001030,1953-06-23
2584,H001043,1951-03-21
2585,H000676,1953-10-30
2586,I000023,1959-10-11
2587,K000365,1949-12-12
2588,K000008,1937-04-02
2589,K000113,1967-07-14
2590,K000180,1945-06-25
2591,K000372,1949-04-30
2592,K000366,1957-07-10
2593,K000370,1944-02-25
2594,K000371,1968-05-29
2595,L000321,1942-09-09
2596,M001172,1956-04-27
2597,M001146,1948-03-31
2598,M001173,1959-09-16
2599,M000472,1948-09-29
2600,M001174,1957-09-12
2601,M001148,1966-09-06
2602,M001161,1947-10-03
2603,M001175,1942-09-20
2604,M001167,1940-07-18
2605,M000844,1943-05-14
2606,M001140,1945-11-08
2607,M001168,1973-10-19
2608,M001120,1932-06-17
2609,N000183,1974-09-09
2610,O000006,1934-09-10
2611,O000007,1938-10-03
2612,O000107,1937-06-03
2613,P000600,1974-10-09
2614,P000422,1952-09-02
2615,P000586,1974-07-31
2616,R000004,1955-06-20
2617,R000568,1946-12-09
2618,S001158,1953-07-21
2619,S001178,1961-10-02
2620,S001169,1951-12-12
2621,S000275,1949-10-22
2622,S000465,1931-12-20
2623,S000672,1947-09-27
2624,S001153,1957-10-20
2625,S001143,1950-07-18
2626,S001173,1961-01-27
2627,S000749,1942-11-01
2628,S001045,1952-02-29
2629,T000038,1944-09-22
2630,T000057,1951-11-15
2631,T000074,1953-09-17
2632,T000466,1949-06-29
2633,T000260,1951-06-15
2634,W000119,1957-10-28
2635,W000794,1933-11-12
2636,W000314,1961-01-02
2637,W000801,1943-01-18
2638,B001266,1937-08-03
2639,K000373,1939-03-15
2640,M001178,1970-01-26
2641,L000572,1969-05-21
2642,K000374,1938-01-18
2643,D000611,1970-08-09
2644,G000561,1974-02-27
2645,C001050,1959-03-31
2646,D000603,1958-10-26
2647,G000554,1970-06-08
2648,H000213,1945-06-28
2649,I000026,1951-02-09
2650,L000568,1964-04-01
2651,M001147,1965-08-22
2652,P000149,1934-07-16
2653,W000792,1964-09-04
2654,W000793,1955-04-08
2655,J000283,1965-03-11
2656,F000116,1942-09-04
2657,O000167,1961-08-04
2658,I000025,1924-09-07
2659,A000069,1924-09-11
2660,B000468,1943-10-03
2661,C000705,1948-03-12
2662,H001016,1943-07-22
2663,K000305,1935-02-07
2664,L000304,1942-02-24
2665,L000504,1932-04-04
2666,N000180,1941-05-17
2667,S000663,1947-02-21
2668,W000803,1946-02-09
2669,B001268,1959-09-12
2670,A000022,1942-11-19
2671,A000366,1956-12-14
2672,A000358,1947-07-05
2673,A000362,1968-03-07
2674,A000365,1958-10-12
2675,B001234,1947-01-23
2676,B000208,1926-06-03
2677,B000220,1952-01-08
2678,B001272,1959-08-16
2679,B001231,1951-01-20
2680,B000410,1941-04-15
2681,B001232,1937-08-15
2682,B000461,1951-01-28
2683,B001228,1961-10-24
2684,B001254,1973-08-02
2685,B000652,1934-01-10
2686,B001276,1951-05-08
2687,B001149,1938-06-21
2688,C001082,1949-07-30
2689,C001060,1958-07-10
2690,C001058,1959-09-12
2691,C001085,1957-03-02
2692,C000794,1949-09-25
2693,C001086,1959-12-29
2694,C001081,1962-01-05
2695,D000327,1940-12-16
2696,D000492,1952-07-05
2697,F000339,1940-03-31
2698,G000021,1944-03-07
2699,G000544,1945-05-05
2700,H001054,1959-12-14
2701,H000528,1945-05-20
2702,H000627,1938-10-27
2703,H000712,1957-03-05
2704,J000285,1946-07-23
2705,K000172,1929-09-16
2706,K000369,1951-01-31
2707,K000336,1946-10-08
2708,L000553,1954-07-22
2709,L000574,1970-12-23
2710,L000274,1934-10-21
2711,L000517,1946-09-22
2712,M001155,1967-08-12
2713,M001138,1944-03-24
2714,M001154,1953-05-19
2715,M001134,1941-08-01
2716,O000085,1936-09-03
2717,P000583,1935-08-20
2718,P000587,1959-06-07
2719,P000585,1962-03-05
2720,Q000024,1976-11-03
2721,R000571,1955-10-05
2722,R000170,1944-11-10
2723,R000581,1962-04-14
2724,R000590,1965-09-16
2725,R000573,1961-08-02
2726,R000462,1952-10-14
2727,S001182,1964-01-23
2728,S001164,1951-11-29
2729,S001171,1971-12-31
2730,S000810,1931-11-11
2731,S000822,1941-04-16
2732,S001155,1965-01-01
2733,S001174,1963-07-31
2734,T000326,1934-07-21
2735,W000811,1961-12-27
2736,W000807,1961-02-07
2737,W000738,1937-11-03
2738,H001062,1958-08-27
2739,T000471,1941-05-02
2740,C001089,1948-11-04
2741,D000595,1951-09-02
2742,E000172,1950-09-16
2743,K000148,1943-12-11
2744,L000123,1924-01-23
2745,C001099,1969-04-04
2746,B001244,1959-11-19
2747,A000361,1946-12-05
2748,Y000031,1930-12-16
2749,C001100,1965-06-22
2750,W000207,1945-08-26
2751,R000596,1976-04-20
2752,B000243,1941-12-11
2753,A000210,1957-08-04
2754,C001046,1963-06-06
2755,B001265,1962-03-30
2756,C000286,1943-11-10
2757,H001049,1953-05-26
2758,H000206,1939-11-19
2759,J000177,1946-12-28
2760,L000550,1955-11-23
2761,L000261,1934-06-28
2762,P000590,1963-01-10
2763,R000361,1937-06-18
2764,U000038,1950-07-18
2765,B001256,1956-04-06
2766,B000013,1947-12-28
2767,B001252,1955-10-31
2768,B001242,1950-06-01
2769,B001259,1957-10-30
2770,B001262,1946-05-14
2771,C000071,1953-07-09
2772,C001064,1955-07-19
2773,C000380,1945-09-19
2774,C000560,1948-03-14
2775,D000355,1926-07-08
2776,F000010,1943-08-15
2777,G000549,1955-02-25
2778,G000550,1942-07-10
2779,G000567,1968-08-21
2780,H000067,1923-05-03
2781,H000329,1941-02-07
2782,H001032,1948-10-15
2783,K000220,1955-04-24
2784,L000111,1948-07-14
2785,M001142,1960-03-21
2786,M000309,1944-01-05
2787,M000485,1956-08-06
2788,M000508,1938-09-09
2789,M001149,1955-01-18
2790,M001139,1948-10-16
2791,M000725,1945-05-17
2792,M000933,1945-05-16
2793,O000169,1949-01-20
2794,P000099,1943-06-28
2795,P000265,1940-05-28
2796,R000011,1949-05-20
2797,R000572,1963-06-02
2798,R000594,1973-11-27
2799,S001162,1948-10-03
2800,S001186,1965-10-10
2801,T000459,1962-01-29
2802,T000266,1951-09-18
2803,W000215,1939-09-12
2804,W000672,1939-01-30
2805,B001279,1945-08-25
2806,S000937,1956-11-14
2807,M001171,1968-07-04
2808,N000187,1941-09-06
2809,G000573,1963-10-19
2810,E000292,1949-09-22
2811,B001280,1951-10-06
2812,G000572,1961-12-02
2813,M001192,1974-01-07
2814,W000818,1960-11-03
2815,G000569,1970-02-07
2816,C000556,1931-03-18
2817,J000291,1950-06-18
2818,N000186,1958-10-09
2819,S001179,1981-05-28
2820,B000589,1949-11-17
2821,F000043,1956-11-21
2822,W000413,1943-05-25
2823,T000473,1967-07-01
2824,H001063,1952-03-30
2825,M001150,1954-05-07
2826,A000368,1968-06-27
2827,B000711,1940-11-11
2828,C000542,1943-05-16
2829,K000360,1959-09-15
2830,M000702,1936-07-20
2831,R000146,1939-12-02
2832,V000127,1961-05-03
2833,B001271,1952-04-20
2834,B001255,1956-02-21
2835,B000911,1946-11-11
2836,C001036,1938-01-10
2837,C001083,1956-05-20
2838,C001045,1944-09-01
2839,E000290,1958-06-28
2840,E000291,1964-02-09
2841,F000030,1941-07-04
2842,F000458,1973-02-07
2843,F000451,1963-06-28
2844,F000456,1951-07-05
2845,F000445,1952-02-17
2846,G000548,1959-07-09
2847,G000564,1964-05-13
2848,H001051,1951-01-25
2849,H001055,1961-10-30
2850,H000636,1940-08-20
2851,H001034,1941-06-27
2852,H001057,1968-11-11
2853,H001060,1969-06-16
2854,I000057,1958-05-30
2855,K000363,1947-09-06
2856,L000571,1954-09-10
2857,M000404,1936-12-28
2858,M000689,1943-01-27
2859,M001144,1959-06-27
2860,N000182,1949-12-24
2861,N000185,1951-05-26
2862,P000596,1959-04-26
2863,P000373,1939-10-10
2864,R000053,1930-06-11
2865,R000587,1956-04-05
2866,R000589,1960-05-28
2867,S000030,1960-01-07
2868,S001188,1976-08-31
2869,W000796,1950-04-02
2870,S000018,1958-01-21
2871,G000556,1958-03-13
2872,M001191,1983-03-30
2873,J000296,1972-10-31
2874,C001102,1959-09-28
2875,D000613,1969-06-23
2876,G000570,1970-09-26
2877,G000575,1963-01-31
2878,A000373,1949-11-10
2879,H001070,1957-06-23
2880,P000602,1963-12-30
2881,B000287,1958-01-26
2882,S001141,1946-12-24
2883,P000591,1954-10-08
2884,M001182,1967-07-21
2885,Z000018,1961-11-01
2886,C001076,1967-03-26
2887,M001151,1952-09-11
2888,C000714,1929-05-16
2889,F000448,1957-06-19
2890,F000457,1951-05-21
2891,S001202,1953-03-01
2892,T000462,1962-10-21
2893,S000480,1929-08-14
2894,C000567,1937-12-07
2895,F000460,1961-12-12
2896,M001181,1955-10-20
2897,B001283,1975-06-15
2898,D000604,1960-05-24
2899,M000303,1936-08-29
2900,D000621,1978-09-14
2901,J000297,1960-09-12
2902,K000352,1942-04-25
2903,L000580,1959-10-24
2904,C001071,1952-08-24
2905,H000338,1934-03-22
2906,M001170,1953-07-24
2907,N000032,1942-09-29
2908,B001269,1956-01-28
2909,B000213,1949-09-15
2910,B001273,1951-01-16
2911,B001245,1933-05-31
2912,B001227,1945-04-07
2913,C001037,1952-01-09
2914,C001077,1955-03-19
2915,C001038,1962-03-16
2916,C001048,1956-08-24
2917,D000612,1967-07-29
2918,D000607,1955-09-28
2919,D000533,1947-07-21
2920,E000288,1963-08-04
2921,F000444,1962-12-31
2922,F000372,1946-04-29
2923,G000289,1952-09-22
2924,G000566,1964-08-22
2925,G000410,1947-10-17
2926,G000535,1953-12-10
2927,H001045,1956-06-01
2928,H001036,1957-05-29
2929,H001059,1966-03-01
2930,I000056,1953-11-01
2931,J000290,1963-06-10
2932,J000174,1930-10-11
2933,L000573,1967-12-08
2934,L000567,1952-06-25
2935,L000263,1931-09-06
2936,L000554,1946-05-12
2937,N000184,1971-11-30
2938,P000594,1965-05-14
2939,P000588,1947-08-24
2940,P000592,1948-09-10
2941,P000598,1975-05-12
2942,R000578,1950-08-29
2943,R000586,1958-12-03
2944,R000409,1947-06-21
2945,R000592,1970-02-09
2946,R000583,1970-11-21
2947,R000435,1952-07-15
2948,R000580,1961-09-13
2949,R000593,1959-10-18
2950,R000487,1951-10-12
2951,R000570,1970-01-29
2952,S000250,1955-03-22
2953,S001154,1961-01-10
2954,S000583,1947-11-19
2955,T000465,1946-04-26
2956,W000799,1964-04-06
2957,Y000063,1976-01-08
2958,H001041,1960-05-10
2959,V000129,1977-04-14
2960,E000293,1959-08-25
2961,M001189,1969-02-27
2962,D000620,1963-04-16
2963,N000127,1943-12-17
2964,P000606,1948-08-15
2965,H001069,1955-10-30
2966,R000598,1962-04-25
2967,O000170,1972-09-26
2968,S000051,1960-05-28
2969,B001290,1964-07-27
2970,K000387,1966-12-17
2971,W000820,1962-05-14
2972,C001107,1980-03-01
2973,B001294,1955-04-26
2974,Y000066,1968-05-11
2975,P000611,1953-11-01
2976,B001293,1967-03-18
2977,T000475,1960-10-16
2978,M001193,1960-10-16
2979,R000604,1963-05-25
2980,C001106,1976-09-07
2981,L000584,1975-12-06
2982,C001105,1959-06-30
2983,D000625,1956-11-06
2984,H001050,1951-05-04
2985,S001170,1952-12-02
2986,L000587,1955-09-23
2987,K000390,1980-04-25
2988,F000464,1952-08-25
2989,T000478,1961-02-04
2990,T000477,1979-06-27
2991,G000580,1972-03-27
2992,H001078,1962-04-18
2993,J000303,1959-10-24
2994,M001179,1952-08-15
2995,J000255,1943-02-10
2996,D000614,1971-10-03
2997,C001092,1950-05-20
2998,C000984,1951-01-18
2999,H001087,1987-08-25
3000,I000055,1944-12-28
3001,H001048,1976-12-07
3002,M001187,1959-07-28
