id,polid,firstname,lastname,start_d,end_d,party_affiliation,state,legislative_body,gender,district
7511,D000017,Norman,D’Amours,1979-01-15,1981-01-03,Democrat,NH,rep,M,1
7512,D000017,Norman,D’Amours,1981-01-05,1983-01-03,Democrat,NH,rep,M,1
7513,D000017,Norman,D’Amours,1983-01-03,1985-01-03,Democrat,NH,rep,M,1
7514,E000084,William,Edwards,1965-01-04,1967-01-03,Republican,AL,rep,M,1
7515,E000084,William,Edwards,1967-01-10,1969-01-03,Republican,AL,rep,M,1
7516,E000084,William,Edwards,1969-01-03,1971-01-03,Republican,AL,rep,M,1
7517,E000084,William,Edwards,1971-01-21,1973-01-03,Republican,AL,rep,M,1
7518,E000084,William,Edwards,1973-01-03,1975-01-03,Republican,AL,rep,M,1
7519,E000084,William,Edwards,1975-01-14,1977-01-03,Republican,AL,rep,M,1
7520,E000084,William,Edwards,1977-01-04,1979-01-03,Republican,AL,rep,M,1
7521,E000084,William,Edwards,1979-01-15,1981-01-03,Republican,AL,rep,M,1
7522,E000084,William,Edwards,1981-01-05,1983-01-03,Republican,AL,rep,M,1
7523,E000084,William,Edwards,1983-01-03,1985-01-03,Republican,AL,rep,M,1
7524,E000204,John,Erlenborn,1965-01-04,1967-01-03,Republican,IL,rep,M,14
7525,E000204,John,Erlenborn,1967-01-10,1969-01-03,Republican,IL,rep,M,14
7526,E000204,John,Erlenborn,1969-01-03,1971-01-03,Republican,IL,rep,M,14
7527,E000204,John,Erlenborn,1971-01-21,1973-01-03,Republican,IL,rep,M,14
7528,E000204,John,Erlenborn,1973-01-03,1975-01-03,Republican,IL,rep,M,14
7529,E000204,John,Erlenborn,1975-01-14,1977-01-03,Republican,IL,rep,M,14
7530,E000204,John,Erlenborn,1977-01-04,1979-01-03,Republican,IL,rep,M,14
7531,E000204,John,Erlenborn,1979-01-15,1981-01-03,Republican,IL,rep,M,14
7532,E000204,John,Erlenborn,1981-01-05,1983-01-03,Republican,IL,rep,M,14
7533,E000204,John,Erlenborn,1983-01-03,1985-01-03,Republican,IL,rep,M,13
7534,E000236,Daniel,Evans,1983-09-08,1989-01-03,Republican,WA,sen,M,
7535,F000088,Geraldine,Ferraro,1979-01-15,1981-01-03,Democrat,NY,rep,F,9
7536,F000088,Geraldine,Ferraro,1981-01-05,1983-01-03,Democrat,NY,rep,F,9
7537,F000088,Geraldine,Ferraro,1983-01-03,1985-01-03,Democrat,NY,rep,F,9
7538,F000286,Edwin,Forsythe,1969-01-03,1971-01-03,Republican,NJ,rep,M,6
7539,F000286,Edwin,Forsythe,1971-01-21,1973-01-03,Republican,NJ,rep,M,6
7540,F000286,Edwin,Forsythe,1973-01-03,1975-01-03,Republican,NJ,rep,M,6
7541,F000286,Edwin,Forsythe,1975-01-14,1977-01-03,Republican,NJ,rep,M,6
7542,F000286,Edwin,Forsythe,1977-01-04,1979-01-03,Republican,NJ,rep,M,6
7543,F000286,Edwin,Forsythe,1979-01-15,1981-01-03,Republican,NJ,rep,M,6
7544,F000286,Edwin,Forsythe,1981-01-05,1983-01-03,Republican,NJ,rep,M,6
7545,F000286,Edwin,Forsythe,1983-01-03,1984-03-29,Republican,NJ,rep,M,13
7546,H000058,Katie,Hall,1981-01-05,1983-01-03,Democrat,IN,rep,F,1
7547,H000058,Katie,Hall,1983-01-03,1985-01-03,Democrat,IN,rep,F,1
7548,H000144,Kent,Hance,1979-01-15,1981-01-03,Democrat,TX,rep,M,19
7549,H000144,Kent,Hance,1981-01-05,1983-01-03,Democrat,TX,rep,M,19
7550,H000144,Kent,Hance,1983-01-03,1985-01-03,Democrat,TX,rep,M,19
7551,H000171,George,Hansen,1965-01-04,1967-01-03,Republican,ID,rep,M,2
7552,H000171,George,Hansen,1967-01-10,1969-01-03,Republican,ID,rep,M,2
7553,H000171,George,Hansen,1975-01-14,1977-01-03,Republican,ID,rep,M,2
7554,H000171,George,Hansen,1977-01-04,1979-01-03,Republican,ID,rep,M,2
7555,H000171,George,Hansen,1979-01-15,1981-01-03,Republican,ID,rep,M,2
7556,H000171,George,Hansen,1981-01-05,1983-01-03,Republican,ID,rep,M,2
7557,H000171,George,Hansen,1983-01-03,1985-01-03,Republican,ID,rep,M,2
7558,H000269,Frank,Harrison,1983-01-03,1985-01-03,Democrat,PA,rep,M,11
7559,H000439,Jacob,Hecht,1983-01-03,1989-01-03,Republican,NV,sen,M,
7560,H000582,Jack,Hightower,1975-01-14,1977-01-03,Democrat,TX,rep,M,13
7561,H000582,Jack,Hightower,1977-01-04,1979-01-03,Democrat,TX,rep,M,13
7562,H000582,Jack,Hightower,1979-01-15,1981-01-03,Democrat,TX,rep,M,13
7563,H000582,Jack,Hightower,1981-01-05,1983-01-03,Democrat,TX,rep,M,13
7564,H000582,Jack,Hightower,1983-01-03,1985-01-03,Democrat,TX,rep,M,13
7565,J000013,Henry,Jackson,1949-01-03,1951-01-03,Democrat,WA,rep,M,2
7566,J000013,Henry,Jackson,1951-01-03,1953-01-03,Democrat,WA,rep,M,2
7567,J000013,Henry,Jackson,1953-01-03,1959-01-03,Democrat,WA,sen,M,
7568,J000013,Henry,Jackson,1959-01-07,1965-01-03,Democrat,WA,sen,M,
7569,J000013,Henry,Jackson,1965-01-04,1971-01-03,Democrat,WA,sen,M,
7570,J000013,Henry,Jackson,1971-01-21,1977-01-03,Democrat,WA,sen,M,
7571,J000013,Henry,Jackson,1977-01-04,1983-01-03,Democrat,WA,sen,M,
7572,J000013,Henry,Jackson,1983-01-03,1983-09-01,Democrat,WA,sen,M,
7573,K000025,Abraham,Kazen,1967-01-10,1969-01-03,Democrat,TX,rep,M,23
7574,K000025,Abraham,Kazen,1969-01-03,1971-01-03,Democrat,TX,rep,M,23
7575,K000025,Abraham,Kazen,1971-01-21,1973-01-03,Democrat,TX,rep,M,23
7576,K000025,Abraham,Kazen,1973-01-03,1975-01-03,Democrat,TX,rep,M,23
7577,K000025,Abraham,Kazen,1975-01-14,1977-01-03,Democrat,TX,rep,M,23
7578,K000025,Abraham,Kazen,1977-01-04,1979-01-03,Democrat,TX,rep,M,23
7579,K000025,Abraham,Kazen,1979-01-15,1981-01-03,Democrat,TX,rep,M,23
7580,K000025,Abraham,Kazen,1981-01-05,1983-01-03,Democrat,TX,rep,M,23
7581,K000025,Abraham,Kazen,1983-01-03,1985-01-03,Democrat,TX,rep,M,23
7582,K000304,Raymond,Kogovsek,1979-01-15,1981-01-03,Democrat,CO,rep,M,3
7583,K000304,Raymond,Kogovsek,1981-01-05,1983-01-03,Democrat,CO,rep,M,3
7584,K000304,Raymond,Kogovsek,1983-01-03,1985-01-03,Democrat,CO,rep,M,3
7585,L000265,Elliott,Levitas,1975-01-14,1977-01-03,Democrat,GA,rep,M,4
7586,L000265,Elliott,Levitas,1977-01-04,1979-01-03,Democrat,GA,rep,M,4
7587,L000265,Elliott,Levitas,1979-01-15,1981-01-03,Democrat,GA,rep,M,4
7588,L000265,Elliott,Levitas,1981-01-05,1983-01-03,Democrat,GA,rep,M,4
7589,L000265,Elliott,Levitas,1983-01-03,1985-01-03,Democrat,GA,rep,M,4
7590,L000413,Clarence,Long,1963-01-09,1965-01-03,Democrat,MD,rep,M,2
7591,L000413,Clarence,Long,1965-01-04,1967-01-03,Democrat,MD,rep,M,2
7592,L000413,Clarence,Long,1967-01-10,1969-01-03,Democrat,MD,rep,M,2
7593,L000413,Clarence,Long,1969-01-03,1971-01-03,Democrat,MD,rep,M,2
7594,L000413,Clarence,Long,1971-01-21,1973-01-03,Democrat,MD,rep,M,2
7595,L000413,Clarence,Long,1973-01-03,1975-01-03,Democrat,MD,rep,M,2
7596,L000413,Clarence,Long,1975-01-14,1977-01-03,Democrat,MD,rep,M,2
7597,L000413,Clarence,Long,1977-01-04,1979-01-03,Democrat,MD,rep,M,2
7598,L000413,Clarence,Long,1979-01-15,1981-01-03,Democrat,MD,rep,M,2
7599,L000413,Clarence,Long,1981-01-05,1983-01-03,Democrat,MD,rep,M,2
7600,L000413,Clarence,Long,1983-01-03,1985-01-03,Democrat,MD,rep,M,2
7601,M000143,David,Marriott,1977-01-04,1979-01-03,Republican,UT,rep,M,2
7602,M000143,David,Marriott,1979-01-15,1981-01-03,Republican,UT,rep,M,2
7603,M000143,David,Marriott,1981-01-05,1983-01-03,Republican,UT,rep,M,2
7604,M000143,David,Marriott,1983-01-03,1985-01-03,Republican,UT,rep,M,2
7605,M000183,James,Martin,1973-01-03,1975-01-03,Republican,NC,rep,M,9
7606,M000183,James,Martin,1975-01-14,1977-01-03,Republican,NC,rep,M,9
7607,M000183,James,Martin,1977-01-04,1979-01-03,Republican,NC,rep,M,9
7608,M000183,James,Martin,1979-01-15,1981-01-03,Republican,NC,rep,M,9
7609,M000183,James,Martin,1981-01-05,1983-01-03,Republican,NC,rep,M,9
7610,M000183,James,Martin,1983-01-03,1985-01-03,Republican,NC,rep,M,9
7611,M000413,Lawrence,McDonald,1975-01-14,1977-01-03,Democrat,GA,rep,M,7
7612,M000413,Lawrence,McDonald,1977-01-04,1979-01-03,Democrat,GA,rep,M,7
7613,M000413,Lawrence,McDonald,1979-01-15,1981-01-03,Democrat,GA,rep,M,7
7614,M000413,Lawrence,McDonald,1981-01-05,1983-01-03,Democrat,GA,rep,M,7
7615,M000413,Lawrence,McDonald,1983-01-03,1985-01-03,Democrat,GA,rep,M,7
7616,M000589,James,McNulty,1983-01-03,1985-01-03,Democrat,AZ,rep,M,5
7617,M000635,John,Melcher,1969-01-03,1971-01-03,Democrat,MT,rep,M,2
7618,M000635,John,Melcher,1971-01-21,1973-01-03,Democrat,MT,rep,M,2
7619,M000635,John,Melcher,1973-01-03,1975-01-03,Democrat,MT,rep,M,2
7620,M000635,John,Melcher,1975-01-14,1977-01-03,Democrat,MT,rep,M,2
7621,M000635,John,Melcher,1977-01-04,1983-01-03,Democrat,MT,sen,M,
7622,M000635,John,Melcher,1983-01-03,1989-01-03,Democrat,MT,sen,M,
7623,M000796,Joseph,Minish,1963-01-09,1965-01-03,Democrat,NJ,rep,M,11
7624,M000796,Joseph,Minish,1965-01-04,1967-01-03,Democrat,NJ,rep,M,11
7625,M000796,Joseph,Minish,1967-01-10,1969-01-03,Democrat,NJ,rep,M,11
7626,M000796,Joseph,Minish,1969-01-03,1971-01-03,Democrat,NJ,rep,M,11
7627,M000796,Joseph,Minish,1971-01-21,1973-01-03,Democrat,NJ,rep,M,11
7628,M000796,Joseph,Minish,1973-01-03,1975-01-03,Democrat,NJ,rep,M,11
7629,M000796,Joseph,Minish,1975-01-14,1977-01-03,Democrat,NJ,rep,M,11
7630,M000796,Joseph,Minish,1977-01-04,1979-01-03,Democrat,NJ,rep,M,11
7631,M000796,Joseph,Minish,1979-01-15,1981-01-03,Democrat,NJ,rep,M,11
7632,M000796,Joseph,Minish,1981-01-05,1983-01-03,Democrat,NJ,rep,M,11
7633,M000796,Joseph,Minish,1983-01-03,1985-01-03,Democrat,NJ,rep,M,11
7634,O000134,Richard,Ottinger,1965-01-04,1967-01-03,Democrat,NY,rep,M,25
7635,O000134,Richard,Ottinger,1967-01-10,1969-01-03,Democrat,NY,rep,M,25
7636,O000134,Richard,Ottinger,1969-01-03,1971-01-03,Democrat,NY,rep,M,25
7637,O000134,Richard,Ottinger,1975-01-14,1977-01-03,Democrat,NY,rep,M,24
7638,O000134,Richard,Ottinger,1977-01-04,1979-01-03,Democrat,NY,rep,M,24
7639,O000134,Richard,Ottinger,1979-01-15,1981-01-03,Democrat,NY,rep,M,24
7640,O000134,Richard,Ottinger,1981-01-05,1983-01-03,Democrat,NY,rep,M,24
7641,O000134,Richard,Ottinger,1983-01-03,1985-01-03,Democrat,NY,rep,M,20
7642,P000104,William,Patman,1981-01-05,1983-01-03,Democrat,TX,rep,M,14
7643,P000104,William,Patman,1983-01-03,1985-01-03,Democrat,TX,rep,M,14
7644,P000121,Jerry,Patterson,1975-01-14,1977-01-03,Democrat,CA,rep,M,38
7645,P000121,Jerry,Patterson,1977-01-04,1979-01-03,Democrat,CA,rep,M,38
7646,P000121,Jerry,Patterson,1979-01-15,1981-01-03,Democrat,CA,rep,M,38
7647,P000121,Jerry,Patterson,1981-01-05,1983-01-03,Democrat,CA,rep,M,38
7648,P000121,Jerry,Patterson,1983-01-03,1985-01-03,Democrat,CA,rep,M,38
7649,P000230,Carl,Perkins,1949-01-03,1951-01-03,Democrat,KY,rep,M,7
7650,P000230,Carl,Perkins,1951-01-03,1953-01-03,Democrat,KY,rep,M,7
7651,P000230,Carl,Perkins,1953-01-03,1955-01-03,Democrat,KY,rep,M,7
7652,P000230,Carl,Perkins,1955-01-05,1957-01-03,Democrat,KY,rep,M,7
7653,P000230,Carl,Perkins,1957-01-03,1959-01-03,Democrat,KY,rep,M,7
7654,P000230,Carl,Perkins,1959-01-07,1961-01-03,Democrat,KY,rep,M,7
7655,P000230,Carl,Perkins,1961-01-03,1963-01-03,Democrat,KY,rep,M,7
7656,P000230,Carl,Perkins,1963-01-09,1965-01-03,Democrat,KY,rep,M,7
7657,P000230,Carl,Perkins,1965-01-04,1967-01-03,Democrat,KY,rep,M,7
7658,P000230,Carl,Perkins,1967-01-10,1969-01-03,Democrat,KY,rep,M,7
7659,P000230,Carl,Perkins,1969-01-03,1971-01-03,Democrat,KY,rep,M,7
7660,P000230,Carl,Perkins,1971-01-21,1973-01-03,Democrat,KY,rep,M,7
7661,P000230,Carl,Perkins,1973-01-03,1975-01-03,Democrat,KY,rep,M,7
7662,P000230,Carl,Perkins,1975-01-14,1977-01-03,Democrat,KY,rep,M,7
7663,P000230,Carl,Perkins,1977-01-04,1979-01-03,Democrat,KY,rep,M,7
7664,P000230,Carl,Perkins,1979-01-15,1981-01-03,Democrat,KY,rep,M,7
7665,P000230,Carl,Perkins,1981-01-05,1983-01-03,Democrat,KY,rep,M,7
7666,P000230,Carl,Perkins,1983-01-03,1985-01-03,Democrat,KY,rep,M,7
7667,P000546,Joel,Pritchard,1973-01-03,1975-01-03,Republican,WA,rep,M,1
7668,P000546,Joel,Pritchard,1975-01-14,1977-01-03,Republican,WA,rep,M,1
7669,P000546,Joel,Pritchard,1977-01-04,1979-01-03,Republican,WA,rep,M,1
7670,P000546,Joel,Pritchard,1979-01-15,1981-01-03,Republican,WA,rep,M,1
7671,P000546,Joel,Pritchard,1981-01-05,1983-01-03,Republican,WA,rep,M,1
7672,P000546,Joel,Pritchard,1983-01-03,1985-01-03,Republican,WA,rep,M,1
7673,P000553,William,Proxmire,1957-01-03,1959-01-03,Democrat,WI,sen,M,
7674,P000553,William,Proxmire,1959-01-07,1965-01-03,Democrat,WI,sen,M,
7675,P000553,William,Proxmire,1965-01-04,1971-01-03,Democrat,WI,sen,M,
7676,P000553,William,Proxmire,1971-01-21,1977-01-03,Democrat,WI,sen,M,
7677,P000553,William,Proxmire,1977-01-04,1983-01-03,Democrat,WI,sen,M,
7678,P000553,William,Proxmire,1983-01-03,1989-01-03,Democrat,WI,sen,M,
7679,R000067,William,Ratchford,1979-01-15,1981-01-03,Democrat,CT,rep,M,5
7680,R000067,William,Ratchford,1981-01-05,1983-01-03,Democrat,CT,rep,M,5
7681,R000067,William,Ratchford,1983-01-03,1985-01-03,Democrat,CT,rep,M,5
7682,R000337,James,Robinson,1971-01-21,1973-01-03,Republican,VA,rep,M,7
7683,R000337,James,Robinson,1973-01-03,1975-01-03,Republican,VA,rep,M,7
7684,R000337,James,Robinson,1975-01-14,1977-01-03,Republican,VA,rep,M,7
7685,R000337,James,Robinson,1977-01-04,1979-01-03,Republican,VA,rep,M,7
7686,R000337,James,Robinson,1979-01-15,1981-01-03,Republican,VA,rep,M,7
7687,R000337,James,Robinson,1981-01-05,1983-01-03,Republican,VA,rep,M,7
7688,R000337,James,Robinson,1983-01-03,1985-01-03,Republican,VA,rep,M,7
7689,R000442,Benjamin,Rosenthal,1961-01-03,1963-01-03,Democrat,NY,rep,M,6
7690,R000442,Benjamin,Rosenthal,1963-01-09,1965-01-03,Democrat,NY,rep,M,8
7691,R000442,Benjamin,Rosenthal,1965-01-04,1967-01-03,Democrat,NY,rep,M,8
7692,R000442,Benjamin,Rosenthal,1967-01-10,1969-01-03,Democrat,NY,rep,M,8
7693,R000442,Benjamin,Rosenthal,1969-01-03,1971-01-03,Democrat,NY,rep,M,8
7694,R000442,Benjamin,Rosenthal,1971-01-21,1973-01-03,Democrat,NY,rep,M,8
7695,R000442,Benjamin,Rosenthal,1973-01-03,1975-01-03,Democrat,NY,rep,M,8
7696,R000442,Benjamin,Rosenthal,1975-01-14,1977-01-03,Democrat,NY,rep,M,8
7697,R000442,Benjamin,Rosenthal,1977-01-04,1979-01-03,Democrat,NY,rep,M,8
7698,R000442,Benjamin,Rosenthal,1979-01-15,1981-01-03,Democrat,NY,rep,M,8
7699,R000442,Benjamin,Rosenthal,1981-01-05,1983-01-03,Democrat,NY,rep,M,8
7700,R000442,Benjamin,Rosenthal,1983-01-03,1985-01-03,Democrat,NY,rep,M,7
7701,S000087,Harold,Sawyer,1977-01-04,1979-01-03,Republican,MI,rep,M,5
7702,S000087,Harold,Sawyer,1979-01-15,1981-01-03,Republican,MI,rep,M,5
7703,S000087,Harold,Sawyer,1981-01-05,1983-01-03,Republican,MI,rep,M,5
7704,S000087,Harold,Sawyer,1983-01-03,1985-01-03,Republican,MI,rep,M,5
7705,S000286,James,Shannon,1979-01-15,1981-01-03,Democrat,MA,rep,M,5
7706,S000286,James,Shannon,1981-01-05,1983-01-03,Democrat,MA,rep,M,5
7707,S000286,James,Shannon,1983-01-03,1985-01-03,Democrat,MA,rep,M,5
7708,S000776,Robert,Stafford,1961-01-03,1963-01-03,Republican,VT,rep,M,0
7709,S000776,Robert,Stafford,1963-01-09,1965-01-03,Republican,VT,rep,M,0
7710,S000776,Robert,Stafford,1965-01-04,1967-01-03,Republican,VT,rep,M,0
7711,S000776,Robert,Stafford,1967-01-10,1969-01-03,Republican,VT,rep,M,0
7712,S000776,Robert,Stafford,1969-01-03,1971-01-03,Republican,VT,rep,M,0
7713,S000776,Robert,Stafford,1971-01-21,1971-09-16,Republican,VT,rep,M,0
7714,S000776,Robert,Stafford,1971-09-16,1977-01-03,Republican,VT,sen,M,
7715,S000776,Robert,Stafford,1977-01-04,1983-01-03,Republican,VT,sen,M,
7716,S000776,Robert,Stafford,1983-01-03,1989-01-03,Republican,VT,sen,M,
7717,S000852,John,Stennis,1947-01-03,1953-01-03,Democrat,MS,sen,M,
7718,S000852,John,Stennis,1953-01-03,1959-01-03,Democrat,MS,sen,M,
7719,S000852,John,Stennis,1959-01-07,1965-01-03,Democrat,MS,sen,M,
7720,S000852,John,Stennis,1965-01-04,1971-01-03,Democrat,MS,sen,M,
7721,S000852,John,Stennis,1971-01-21,1977-01-03,Democrat,MS,sen,M,
7722,S000852,John,Stennis,1977-01-04,1983-01-03,Democrat,MS,sen,M,
7723,S000852,John,Stennis,1983-01-03,1989-01-03,Democrat,MS,sen,M,
7724,T000367,Paul,Trible,1977-01-04,1979-01-03,Republican,VA,rep,M,1
7725,T000367,Paul,Trible,1979-01-15,1981-01-03,Republican,VA,rep,M,1
7726,T000367,Paul,Trible,1981-01-05,1983-01-03,Republican,VA,rep,M,1
7727,T000367,Paul,Trible,1983-01-03,1989-01-03,Republican,VA,sen,M,
7728,V000026,Tommy,Vandergriff,1983-01-03,1985-01-03,Democrat,TX,rep,M,26
7729,W000180,Harold,Washington,1981-01-05,1983-01-03,Democrat,IL,rep,M,1
7730,W000180,Harold,Washington,1983-01-03,1985-01-03,Democrat,IL,rep,M,1
7731,W000253,Lowell,Weicker,1969-01-03,1971-01-03,Republican,CT,rep,M,4
7732,W000253,Lowell,Weicker,1971-01-21,1977-01-03,Republican,CT,sen,M,
7733,W000253,Lowell,Weicker,1977-01-04,1983-01-03,Republican,CT,sen,M,
7734,W000253,Lowell,Weicker,1983-01-03,1989-01-03,Republican,CT,sen,M,
7735,W000528,Lyle,Williams,1979-01-15,1981-01-03,Republican,OH,rep,M,19
7736,W000528,Lyle,Williams,1981-01-05,1983-01-03,Republican,OH,rep,M,19
7737,W000528,Lyle,Williams,1983-01-03,1985-01-03,Republican,OH,rep,M,17
7738,W000636,Edward,Winn,1967-01-10,1969-01-03,Republican,KS,rep,M,3
7739,W000636,Edward,Winn,1969-01-03,1971-01-03,Republican,KS,rep,M,3
7740,W000636,Edward,Winn,1971-01-21,1973-01-03,Republican,KS,rep,M,3
7741,W000636,Edward,Winn,1973-01-03,1975-01-03,Republican,KS,rep,M,3
7742,W000636,Edward,Winn,1975-01-14,1977-01-03,Republican,KS,rep,M,3
7743,W000636,Edward,Winn,1977-01-04,1979-01-03,Republican,KS,rep,M,3
7744,W000636,Edward,Winn,1979-01-15,1981-01-03,Republican,KS,rep,M,3
7745,W000636,Edward,Winn,1981-01-05,1983-01-03,Republican,KS,rep,M,3
7746,W000636,Edward,Winn,1983-01-03,1985-01-03,Republican,KS,rep,M,3
7747,W000686,Antonio,Won Pat,1973-01-03,1975-01-03,Democrat,GU,rep,M,0
7748,W000686,Antonio,Won Pat,1975-01-14,1977-01-03,Democrat,GU,rep,M,0
7749,W000686,Antonio,Won Pat,1977-01-04,1979-01-03,Democrat,GU,rep,M,0
7750,W000686,Antonio,Won Pat,1979-01-15,1981-01-03,Democrat,GU,rep,M,0
7751,W000686,Antonio,Won Pat,1981-01-05,1983-01-03,Democrat,GU,rep,M,0
7752,W000686,Antonio,Won Pat,1983-01-03,1985-01-03,Democrat,GU,rep,M,0
7753,Z000001,Clement,Zablocki,1949-01-03,1951-01-03,Democrat,WI,rep,M,4
7754,Z000001,Clement,Zablocki,1951-01-03,1953-01-03,Democrat,WI,rep,M,4
7755,Z000001,Clement,Zablocki,1953-01-03,1955-01-03,Democrat,WI,rep,M,4
7756,Z000001,Clement,Zablocki,1955-01-05,1957-01-03,Democrat,WI,rep,M,4
7757,Z000001,Clement,Zablocki,1957-01-03,1959-01-03,Democrat,WI,rep,M,4
7758,Z000001,Clement,Zablocki,1959-01-07,1961-01-03,Democrat,WI,rep,M,4
7759,Z000001,Clement,Zablocki,1961-01-03,1963-01-03,Democrat,WI,rep,M,4
7760,Z000001,Clement,Zablocki,1963-01-09,1965-01-03,Democrat,WI,rep,M,4
7761,Z000001,Clement,Zablocki,1965-01-04,1967-01-03,Democrat,WI,rep,M,4
7762,Z000001,Clement,Zablocki,1967-01-10,1969-01-03,Democrat,WI,rep,M,4
7763,Z000001,Clement,Zablocki,1969-01-03,1971-01-03,Democrat,WI,rep,M,4
7764,Z000001,Clement,Zablocki,1971-01-21,1973-01-03,Democrat,WI,rep,M,4
7765,Z000001,Clement,Zablocki,1973-01-03,1975-01-03,Democrat,WI,rep,M,4
7766,Z000001,Clement,Zablocki,1975-01-14,1977-01-03,Democrat,WI,rep,M,4
7767,Z000001,Clement,Zablocki,1977-01-04,1979-01-03,Democrat,WI,rep,M,4
7768,Z000001,Clement,Zablocki,1979-01-15,1981-01-03,Democrat,WI,rep,M,4
7769,Z000001,Clement,Zablocki,1981-01-05,1983-01-03,Democrat,WI,rep,M,4
7770,Z000001,Clement,Zablocki,1983-01-03,1983-12-03,Democrat,WI,rep,M,4
7771,Z000013,Edward,Zorinsky,1976-12-28,1977-01-03,Democrat,NE,sen,M,
7772,Z000013,Edward,Zorinsky,1977-01-04,1983-01-03,Democrat,NE,sen,M,
7773,Z000013,Edward,Zorinsky,1983-01-03,1987-12-31,Democrat,NE,sen,M,
7774,A000052,Joseph,Addabbo,1961-01-03,1963-01-03,Democrat,NY,rep,M,5
7775,A000052,Joseph,Addabbo,1963-01-09,1965-01-03,Democrat,NY,rep,M,7
7776,A000052,Joseph,Addabbo,1965-01-04,1967-01-03,Democrat,NY,rep,M,7
7777,A000052,Joseph,Addabbo,1967-01-10,1969-01-03,Democrat,NY,rep,M,7
7778,A000052,Joseph,Addabbo,1969-01-03,1971-01-03,Democrat,NY,rep,M,7
7779,A000052,Joseph,Addabbo,1971-01-21,1973-01-03,Democrat,NY,rep,M,7
7780,A000052,Joseph,Addabbo,1973-01-03,1975-01-03,Democrat,NY,rep,M,7
7781,A000052,Joseph,Addabbo,1975-01-14,1977-01-03,Democrat,NY,rep,M,7
7782,A000052,Joseph,Addabbo,1977-01-04,1979-01-03,Democrat,NY,rep,M,7
7783,A000052,Joseph,Addabbo,1979-01-15,1981-01-03,Democrat,NY,rep,M,7
7784,A000052,Joseph,Addabbo,1981-01-05,1983-01-03,Democrat,NY,rep,M,7
7785,A000052,Joseph,Addabbo,1983-01-03,1985-01-03,Democrat,NY,rep,M,6
7786,A000052,Joseph,Addabbo,1985-01-03,1987-01-03,Democrat,NY,rep,M,6
7787,A000219,William,Armstrong,1973-01-03,1975-01-03,Republican,CO,rep,M,5
7788,A000219,William,Armstrong,1975-01-14,1977-01-03,Republican,CO,rep,M,5
7789,A000219,William,Armstrong,1977-01-04,1979-01-03,Republican,CO,rep,M,5
7790,A000219,William,Armstrong,1979-01-15,1985-01-03,Republican,CO,sen,M,
7791,A000219,William,Armstrong,1985-01-03,1991-01-03,Republican,CO,sen,M,
7792,B000160,Michael,Barnes,1979-01-15,1981-01-03,Democrat,MD,rep,M,8
7793,B000160,Michael,Barnes,1981-01-05,1983-01-03,Democrat,MD,rep,M,8
7794,B000160,Michael,Barnes,1983-01-03,1985-01-03,Democrat,MD,rep,M,8
7795,B000160,Michael,Barnes,1985-01-03,1987-01-03,Democrat,MD,rep,M,8
7796,B000298,Berkley,Bedell,1975-01-14,1977-01-03,Democrat,IA,rep,M,6
7797,B000298,Berkley,Bedell,1977-01-04,1979-01-03,Democrat,IA,rep,M,6
7798,B000298,Berkley,Bedell,1979-01-15,1981-01-03,Democrat,IA,rep,M,6
7799,B000298,Berkley,Bedell,1981-01-05,1983-01-03,Democrat,IA,rep,M,6
7800,B000298,Berkley,Bedell,1983-01-03,1985-01-03,Democrat,IA,rep,M,6
7801,B000298,Berkley,Bedell,1985-01-03,1987-01-03,Democrat,IA,rep,M,6
7802,B000647,Rudolph,Boschwitz,1978-12-30,1979-01-03,Republican,MN,sen,M,
7803,B000647,Rudolph,Boschwitz,1979-01-15,1985-01-03,Republican,MN,sen,M,
7804,B000647,Rudolph,Boschwitz,1985-01-03,1991-01-03,Republican,MN,sen,M,
7805,C000079,Carroll,Campbell,1979-01-15,1981-01-03,Republican,SC,rep,M,4
7806,C000079,Carroll,Campbell,1981-01-05,1983-01-03,Republican,SC,rep,M,4
7807,C000079,Carroll,Campbell,1983-01-03,1985-01-03,Republican,SC,rep,M,4
7808,C000079,Carroll,Campbell,1985-01-03,1987-01-03,Republican,SC,rep,M,4
7809,C000165,William,Carney,1979-01-15,1981-01-03,Republican,NY,rep,M,1
7810,C000165,William,Carney,1981-01-05,1983-01-03,Republican,NY,rep,M,1
7811,C000165,William,Carney,1983-01-03,1985-01-03,Republican,NY,rep,M,1
7812,C000165,William,Carney,1985-01-03,1987-01-03,Republican,NY,rep,M,1
7813,C000322,Eugene,Chappie,1981-01-05,1983-01-03,Republican,CA,rep,M,1
7814,C000322,Eugene,Chappie,1983-01-03,1985-01-03,Republican,CA,rep,M,2
7815,C000322,Eugene,Chappie,1985-01-03,1987-01-03,Republican,CA,rep,M,2
7816,C000555,William,Cobey,1985-01-03,1987-01-03,Republican,NC,rep,M,4
7817,E000033,Fred,Eckert,1985-01-03,1987-01-03,Republican,NY,rep,M,30
7818,E000043,Robert,Edgar,1975-01-14,1977-01-03,Democrat,PA,rep,M,7
7819,E000043,Robert,Edgar,1977-01-04,1979-01-03,Democrat,PA,rep,M,7
7820,E000043,Robert,Edgar,1979-01-15,1981-01-03,Democrat,PA,rep,M,7
7821,E000043,Robert,Edgar,1981-01-05,1983-01-03,Democrat,PA,rep,M,7
